H3MeK4_N,CaNA_N,class,grade,H3MeK4_N_normalized,CaNA_N_standardized
0.142878773,1.571868376,5,A,0.1316555641215748,0.7384853623316846
0.141681217,1.646607633,5,D,0.12781866612638831,0.9742712324388186
0.146408153,1.607631121,5,B,0.14296348712997825,0.8513089343835792
0.142138599,1.506520119,5,A,0.1292840907736152,0.5323260257901175
0.150856768,1.54136263,5,D,0.15721658425016033,0.6422464625540585
0.17000412,1.485702513,5,D,0.21856355800498362,0.46665107073594136
0.156126979,1.509004104,5,B,0.17410202594984714,0.5401624505562624
0.165660142,1.397438567,5,C,0.20464571159167644,0.18819779006312032
0.174166667,1.388229167,5,B,0.23190011031583146,0.15914416444084992
0.173702495,1.405726919,5,A,0.2304129309135976,0.2143457124069855
0.101787008,0.820333253,5,A,0.0,-1.6324421797045894
0.115148655,0.788461538,5,D,0.04280992002602829,-1.7329904103764788
0.112689507,0.790975289,5,C,0.03493095651111372,-1.7250600804460154
0.152813959,1.633226837,5,A,0.16348730747654572,0.9320577725487098
0.152452283,1.582556173,5,C,0.1623285191448876,0.7722030043892367
0.15371068,1.567437992,5,D,0.16636034807518296,0.724508478050526
0.149079563,1.606365055,5,B,0.15152252543242195,0.8473147754180561
0.147383845,1.396849625,5,A,0.14608954610235164,0.18633980795991792
0.151171439,1.593467212,5,A,0.1582247713654546,0.8066249257148378
0.15643378,1.593664236,5,D,0.17508499805455136,0.8072464929759625
0.156937132,1.537163208,5,B,0.17669770783987515,0.6289982124380977
0.154835673,1.540591419,5,D,0.16996475854642518,0.6398134619601245
0.161871227,1.386720322,5,A,0.19250625392336518,0.1543840912816826
0.16436313,1.373371781,5,B,0.20049016250459162,0.11227238880187641
0.164849586,1.370280638,5,A,0.20204873851368554,0.10252051447055238
0.220638643,1.153526971,5,B,0.38079354957608935,-0.5812894941372013
0.212491027,1.14626705,5,D,0.3546890738806314,-0.6041929435238341
0.214771266,1.060260886,5,A,0.3619948236306607,-0.8755234200004323
0.162684331,1.712404385,5,C,0.19511139064137928,1.1818454717779032
0.162424622,1.616023181,5,D,0.19427929849584957,0.8777840325918914
0.158177792,1.670120215,5,B,0.18067270848010253,1.048448242324472
0.188162812,1.576911423,5,B,0.2767429240889162,0.7543950632387485
0.184813463,1.558191403,5,D,0.26601180966647586,0.6953375293362773
0.184348001,1.585392807,5,D,0.26452049718118453,0.7811519589642802
0.245123537,1.530039012,5,C,0.459241689538609,0.606522945488712
0.244712991,1.590568764,5,D,0.4579263246418259,0.7974809616045136
0.219259065,1.571466106,5,B,0.37637346394969406,0.7372162892130151
0.258953597,1.459669885,5,C,0.5035523768779147,0.38452387158335527
0.25185302,1.498028702,5,D,0.48080255168730335,0.5055374781626305
0.280166881,1.500320924,5,A,0.5715184735372132,0.5127689329621972
0.315198984,1.455546147,5,C,0.6837592420422925,0.37151438779327856
0.309838473,1.405496119,5,A,0.6665844845285933,0.21361758931605457
0.310145548,1.423587329,5,A,0.6675683345129547,0.2706913663692694
0.101787008,1.620141162,5,A,0.0,0.8907753543168265
0.101787008,1.633793283,5,C,0.0,0.9338447847340019
0.101787008,1.626736292,5,B,0.0,0.9115815347357684
0.101787008,1.676654265,5,B,0.0,1.0690617288162299
0.101787008,1.642885533,5,A,0.0,0.9625288279468162
0.101787008,1.600065746,5,D,0.0,0.8274418450029374
0.101787008,1.653171738,5,C,0.0,0.9949795358261483
0.101787008,1.4021101,5,C,0.0,0.20293544624746254
0.101787008,1.545307305,5,A,0.0,0.6546910420762342
0.101787008,1.573832216,5,A,0.0,0.7446808443546218
0.101787008,1.572645528,5,C,0.0,0.7409371054701732
0.101787008,1.579311153,5,C,0.0,0.7619656820645705
0.101787008,1.530497592,5,D,0.0,0.6079696642367148
0.101787008,1.529964367,5,B,0.0,0.606287456978649
0.101787008,1.553157216,5,B,0.0,0.6794557797749056
0.134363172,1.461403046,5,C,0.10437208643476226,0.3899916122436718
0.13610586,1.449597749,5,A,0.10995555484328395,0.3527485041804201
0.137085329,1.449485542,5,C,0.11309371509837635,0.3523945158456532
0.142112434,1.575913749,5,B,0.12920025967423943,0.7512476218322423
0.156391876,1.612305854,5,C,0.174950740137936,0.8660566858620761
0.153014925,1.538328358,5,C,0.1641311905538303,0.6326740036833244
0.147699197,1.599830142,5,A,0.14709991510102732,0.8266985663516562
0.151024558,1.537384639,5,C,0.15775417340224374,0.629696778400611
0.15725775,1.510111658,5,C,0.17772494878845768,0.5436565391258164
0.160335471,1.58677849,5,C,0.18758578330028308,0.7855234831800968
0.16287354,1.568771027,5,D,0.19571760499191593,0.7287139094392576
0.181400801,1.549184331,5,A,0.2550778441683702,0.6669222039251939
0.175645268,1.430840503,5,C,0.23663745972795147,0.2935735304591322
0.181138124,1.455516965,5,A,0.2542362427278684,0.37142232502014355
0.184081579,1.473049927,5,B,0.263666896984055,0.4267349527697788
0.168739983,1.027627261,3,A,0.21451333845705345,-0.9784753086628385
0.187049814,0.982182121,3,D,0.27317694488222644,-1.1218447012303954
0.168764965,0.990036302,3,C,0.21459337929498967,-1.097066492623586
0.188779452,1.028679027,3,C,0.2787186018691217,-0.9751572189277599
0.186468488,1.058488563,3,D,0.27131441105169996,-0.8811147081325297
0.187925998,1.051022395,3,C,0.27598418615780307,-0.9046688213109103
0.238487458,1.0758767,3,B,0.4379800882347873,-0.8262589713128948
0.228868018,1.04164607,3,A,0.40715997623099176,-0.9342490584884385
0.21623996,1.082705823,3,A,0.36670043160568866,-0.8047145945923231
0.243673404,1.076874105,3,D,0.4545955499005012,-0.8231123785420544
0.249959839,1.105863454,3,A,0.4747369126830102,-0.731657376817801
0.252441406,1.127766927,3,B,0.48268770533673255,-0.662556750895428
0.324725498,1.062830419,3,B,0.7142816246847047,-0.8674171101641707
0.295872497,1.072537801,3,B,0.6218383304320639,-0.8367924611750547
0.322888566,1.096908072,3,B,0.7083962041214124,-0.7599096316804871
0.210055575,0.927144842,3,A,0.3468860309363573,-1.2954751765419725
0.202982811,0.891220088,3,A,0.32422531693882606,-1.4088098512534801
0.194374686,0.872258497,3,A,0.2966453978746526,-1.4686294883760516
0.234145246,0.979795712,3,B,0.42406789998014616,-1.1293732952395181
0.235190873,0.947345327,3,C,0.4274180265212122,-1.2317471021203723
0.221403813,0.930784229,3,B,0.38324510861715044,-1.283993713320421
0.257560838,1.010128007,3,B,0.4990900601137066,-1.0336815951076679
0.284185983,0.998079824,3,A,0.5843954366239082,-1.0716909549259628
0.247269252,0.996723102,3,D,0.4661164324163881,-1.075971113574897
0.305637467,1.025151778,3,A,0.6531247118756512,-0.9862849114943253
0.312941582,1.041357918,3,B,0.6765266606781389,-0.9351581144888629
0.282670693,0.983727562,3,A,0.5795405378441215,-1.116969175763448
0.355460866,1.049338417,3,A,0.8127559105306447,-0.9099814004548435
0.372005324,1.062555457,3,B,0.8657633671603541,-0.8682845546239998
0.336609873,1.01310616,3,B,0.7523584533353441,-1.0242861793033984
0.146803603,0.901526801,3,D,0.14423048534316957,-1.3762944451577315
0.150458305,0.898222669,3,C,0.15593993256468086,-1.386718252803676
0.165073295,0.886551944,3,A,0.20276548880645284,-1.423536815890356
0.148737461,1.006157039,3,D,0.15042645102926305,-1.0462091232452246
0.152,0.998666667,3,B,0.16087943138952843,-1.0698395947047703
0.156903917,0.988053001,3,A,0.17659128896100007,-1.1033233698088831
0.156263794,0.9511786,3,D,0.17454037304944958,-1.2196539713355266
0.162672476,0.981299927,3,C,0.1950734079284766,-1.1246278287090816
0.174675749,0.989082766,3,C,0.23353117867938655,-1.1000746883758998
0.163415414,0.926980066,3,A,0.19745373696757618,-1.29599500847625
0.16777373,0.950074995,3,D,0.21141752147768622,-1.223135601681137
0.176857111,0.994431451,3,B,0.24052013241898307,-1.0832007669954133
0.162894737,0.872894737,3,B,0.19578551891561047,-1.4666222915156792
0.168198529,0.848214286,3,A,0.21277855213634211,-1.5444836704918108
0.175611734,0.879005002,3,B,0.23653001879210334,-1.4473457532218859
0.101787008,0.901329475,3,D,0.0,-1.3769169651622422
0.101787008,0.930509413,3,A,0.0,-1.2848606971824543
0.101787008,0.895977932,3,C,0.0,-1.3937999029023211
0.101787008,0.94684345,3,C,0.0,-1.2333304133530723
0.101787008,0.987398073,3,D,0.0,-1.1053895231871207
0.101787008,0.984663688,3,B,0.0,-1.1140159047208962
0.101787008,1.105637379,3,C,0.0,-0.7323705935759564
0.101787008,1.081227743,3,D,0.0,-0.8093776109625281
0.101787008,1.068778587,3,B,0.0,-0.8486519521505794
0.101787008,1.103787403,3,A,0.0,-0.738206859794623
0.101787008,1.115053538,3,C,0.0,-0.7026646889148743
0.101787008,1.100538972,3,A,0.0,-0.7484549430719019
0.101787008,1.135862913,3,C,0.0,-0.6370157008501326
0.101787008,1.175829619,3,B,0.0,-0.5109295591384747
0.101787008,1.126874554,3,D,0.0,-0.6653719908738651
0.101787008,0.955277835,3,D,0.0,-1.206721789105663
0.101787008,0.971223022,3,C,0.0,-1.1564182412550872
0.101787008,0.919828203,3,B,0.0,-1.3185575587079446
0.101787008,1.0,3,A,0.0,-1.0656332231917705
0.101787008,1.036933265,3,D,0.0,-0.9491169187291454
0.101787008,0.99222395,3,C,0.0,-1.0901649457274467
0.101787008,1.084839098,3,D,0.0,-0.7979845825177743
0.101787008,1.115019831,3,A,0.0,-0.7027710270649005
0.101787008,1.092526082,3,A,0.0,-0.7737338435662268
0.101787008,1.088864388,3,A,0.0,-0.7852856804523772
0.101787008,1.1317485,3,A,0.0,-0.6499957663220852
0.101787008,1.124779152,3,A,0.0,-0.6719825219873101
0.101787008,1.170413816,3,B,0.0,-0.5280152230043039
0.101787008,1.196363636,3,C,0.0,-0.44614926482621353
0.101787008,1.263245033,3,D,0.0,-0.2351532097593872
0.185728124,0.957378108,3,A,0.268942328955073,-1.2000958910616466
0.188827485,0.980757707,3,B,0.27887249673617,-1.1263384132080618
0.179909042,1.065877475,3,D,0.2502983373090655,-0.8578043205932875
0.219236565,0.977482002,3,D,0.3763013752917175,-1.136672539939336
0.20593206,0.996028393,3,A,0.33367453482542675,-1.078162767233379
0.217575026,1.104691273,3,A,0.37097790343902404,-0.7353553493171537
0.227177624,0.99922916,3,A,0.4017440546793688,-1.0680650533625387
0.237972988,1.033374261,3,A,0.436331757040602,-0.9603447913163021
0.241648737,1.093760616,3,B,0.44810863759475483,-0.7698391611054841
0.246666667,1.020138889,3,D,0.4641857860178652,-1.0020994705635364
0.253333333,1.070175439,3,B,0.4855453862453104,-0.8442451922033818
0.249537893,1.109910422,3,C,0.4733850228661859,-0.7188900854440626
0.296713112,1.030546624,3,D,0.624531610753171,-0.9692653623408726
0.3070128,1.049936903,3,C,0.6575311967752416,-0.9080933091368235
0.291590494,1.135283364,3,C,0.6081190482222274,-0.6388440501102105
0.19776249,0.643388229,3,D,0.30749971982342583,-2.1906647005006925
0.215110987,0.701771585,3,C,0.36308326945183556,-2.0064780903202544
0.186104751,0.752790498,3,D,0.2701490193989714,-1.8455246733813466
0.239853715,0.714387655,3,C,0.4423574941717201,-1.9666771722795182
0.205494406,0.627581188,3,A,0.3322723175135136,-2.2405324281930374
0.224938429,0.802243911,3,D,0.39456980745725,-1.6895100636298408
0.235166163,0.720483384,3,B,0.42733885715505227,-1.947446491859424
0.237160302,0.756734108,3,D,0.43372795956965604,-1.8330834536992564
0.224575761,0.801179444,3,B,0.3934078408167603,-1.6928682222183769
0.298035098,0.643317834,3,B,0.6287671750466692,-2.190886781198206
0.280592593,0.752740741,3,A,0.5728824293934127,-1.8456816457411187
0.248175182,0.778489498,3,D,0.4690189781017501,-1.7644499969782448
0.260217984,0.69015181,3,B,0.5076033974109336,-2.04313591739531
0.302334707,0.775358054,3,B,0.6425428658303871,-1.7743290120751136
0.254291417,0.806986028,3,D,0.48861503023592157,-1.6745497304946744
0.157905701,1.026248177,3,B,0.17980094514510336,-0.9828260144892397
0.155061762,0.991166931,3,A,0.17068913421723614,-1.0934996075188366
0.150594543,0.995876005,3,B,0.15637643099069876,-1.078643517760159
0.169721044,0.991694502,3,D,0.2176565993851901,-1.0918352373836304
0.169092846,0.987040653,3,A,0.2156438904623671,-1.1065171044486486
0.165391459,0.983807829,3,B,0.20378486728540535,-1.1167159510834663
0.180733945,0.961697248,3,B,0.2529412773193226,-1.1864699570626702
0.186837954,0.941852603,3,A,0.2724981580787197,-1.2490754347742323
0.181040383,0.974218572,3,A,0.2539230863936781,-1.146967941753188
0.221571278,0.95253117,3,D,0.3837816564886186,-1.2153869113307583
0.197063142,0.939353891,3,B,0.3052590505443794,-1.2569583199769463
0.208941743,0.970344724,3,B,0.3433173796434119,-1.1591890777131395
0.204215374,0.890187744,3,C,0.32817437527400295,-1.4120666688625965
0.214446562,0.889485536,3,A,0.3609544913817897,-1.4142819802119746
0.211234745,0.930904523,3,C,0.35066402128418583,-1.283614212284457
0.101787008,1.061007348,3,B,0.0,-0.8731684970424493
0.101787008,1.084656901,3,A,0.0,-0.7985593738643876
0.101787008,1.025930018,3,B,0.0,-0.9838297359558237
0.101787008,1.145109093,3,D,0.0,-0.6078460424406678
0.101787008,1.166873964,3,D,0.0,-0.5391826752559425
0.101787008,1.1522385,3,A,0.0,-0.5853543359357065
0.101787008,0.997838422,3,C,0.0,-1.0724525249883412
0.101787008,0.977702243,3,A,0.0,-1.1359777281643375
0.101787008,1.005197228,3,B,0.0,-1.0492371152384203
0.101787008,1.094440608,3,B,0.0,-0.7676939363357772
0.101787008,1.097678418,3,B,0.0,-0.7574793599707538
0.101787008,1.061207189,3,D,0.0,-0.8725380427676882
0.101787008,1.144940747,3,C,0.0,-0.6083771369374874
0.101787008,1.091343025,3,D,0.0,-0.7774661274465887
0.101787008,1.104803493,3,D,0.0,-0.7350013199702552
0.101787008,1.011715311,3,A,0.0,-1.028674001109717
0.101787008,1.009781122,3,D,0.0,-1.03477594076797
0.101787008,0.960229165,3,B,0.0,-1.1911014351029792
0.101787008,1.183037684,3,A,0.0,-0.48818970399362327
0.101787008,1.108152503,3,D,0.0,-0.7244359321333451
0.101787008,1.066423791,3,D,0.0,-0.8560808141177886
0.101787008,1.163785154,3,C,0.0,-0.5489271894868728
0.101787008,1.16327464,3,A,0.0,-0.5505377485494529
0.101787008,1.140143328,3,A,0.0,-0.6235119356843293
0.101787008,1.331730089,3,D,0.0,-0.01909796427713941
0.101787008,1.275132275,3,A,0.0,-0.1976515832962812
0.101787008,1.261455897,3,C,0.0,-0.24079753919793098
0.101787008,1.400758786,3,B,0.0,0.19867234864564967
0.101787008,1.362204724,3,B,0.0,0.07704278715784398
0.101787008,1.340517241,3,C,0.0,0.008623562043140336
0.101787008,1.399614922,4,D,0.0,0.19506371003523104
0.101787008,1.41097815,4,D,0.0,0.2309121879135401
0.101787008,1.332265701,4,B,0.0,-0.01740822656058884
0.101787008,1.394424074,4,C,0.0,0.17868772957460263
0.101787008,1.366823022,4,D,0.0,0.0916124986595792
0.101787008,1.32032767,4,D,0.0,-0.05507008111583248
0.101787008,1.387826391,4,C,0.0,0.15787349500379244
0.101787008,1.357283045,4,C,0.0,0.06151597551984494
0.101787008,1.261413905,4,C,0.0,-0.2409300146954806
0.101787008,1.392473753,4,D,0.0,0.1725348970146907
0.101787008,1.347836149,4,A,0.0,0.03171310240362413
0.101787008,1.30577957,4,A,0.0,-0.10096612764604644
0.101787008,1.29728929,4,D,0.0,-0.12775108828932916
0.101787008,1.294922159,4,D,0.0,-0.13521886446072678
0.101787008,1.202861595,4,B,0.0,-0.4256496374786277
0.182497083,1.7368028,4,D,0.258590266308094,1.2588170893845643
0.19393172,1.843909804,4,B,0.2952261612315764,1.596716061710558
0.179422083,1.770310192,4,D,0.24873814971797337,1.364525520199455
0.190597359,1.763358779,4,D,0.2845430674671694,1.3425953455031903
0.1915828,1.807502287,4,D,0.2877003616540589,1.4818583762202502
0.191651184,1.707094752,4,D,0.2879194599112618,1.165094750843461
0.205046087,1.760818622,4,A,0.3308359301777196,1.3345817104672713
0.187356848,1.733852497,4,D,0.2741606635050332,1.2495095341872375
0.184458168,1.601308631,4,B,0.2648734656782199,0.831362873026645
0.210144217,1.793780045,4,A,0.3471700346172619,1.438567729515124
0.211953842,1.81605681,4,B,0.3529679651812935,1.5088460093580338
0.208399209,1.771640316,4,B,0.34157913306711774,1.368721768025285
0.232003408,1.7320744,4,D,0.41720557877912134,1.2439000303587489
0.258420606,1.743136145,4,C,0.5018447055044236,1.27879739587214
0.273763717,1.763146644,4,D,0.5510031180010624,1.341926106370198
0.139980878,1.604071762,4,B,0.12237088138793978,0.8400799418497269
0.147179114,1.56109586,4,D,0.14543360018963225,0.7045004505161571
0.144876922,1.522221596,4,B,0.13805751433700025,0.5818607223474058
0.157284256,1.620553665,4,B,0.17780987243149438,0.8920767102933362
0.159059686,1.520531217,4,C,0.18349824425510342,0.576527949460383
0.158394608,1.499770221,4,C,0.1813673740120061,0.5110315864693677
0.18287037,1.514593398,4,C,0.25978625559120827,0.5577954402590445
0.175147929,1.515384615,4,B,0.2350440152359795,0.5602915553701245
0.183442525,1.421580306,4,C,0.26161940608474343,0.26435965150648943
0.207746934,1.469076824,4,B,0.3394892828723791,0.4142006891781534
0.202552439,1.395628001,4,D,0.3228464307205745,0.18248585370153178
0.193305754,1.370690736,4,A,0.2932206035036248,0.10381428320254787
0.23730738,1.3513382,4,A,0.4341991887091169,0.04276130083827793
0.235700197,1.362426036,4,D,0.4290498702383331,0.07774097770160561
0.231555051,1.340197827,4,A,0.41576906969359406,0.0076158813283801596
0.115270078,1.746002657,4,B,0.04319895207569402,1.2878406089467969
0.127500679,1.789942971,4,D,0.08238506817951435,1.42646260741369
0.121050347,1.689105903,4,C,0.061718589184721895,1.1083439001668098
0.141725746,1.842434694,4,A,0.12796133438643437,1.592062415035241
0.13958243,1.810544576,4,B,0.12109427776156567,1.4914561269576223
0.123796172,1.741375107,4,A,0.07051604870864653,1.2732417094258361
0.137073921,1.760424257,4,D,0.11305716454681203,1.3333375758799446
0.136323799,1.838180225,4,A,0.11065381840020572,1.5786405037763578
0.137736141,1.716630536,4,B,0.11517887792837628,1.1951780459930732
0.145300865,1.683336687,4,A,0.13941580242271268,1.0901432962406028
0.152592143,1.604394492,4,C,0.1627766222428696,0.841098083813055
0.143042653,1.585256218,4,D,0.13218062586687207,0.7807210507976113
0.132506203,1.503349876,4,D,0.09842246851858666,0.5223246084063983
0.17244713,1.42223565,4,B,0.2263908163304571,0.2664271172729669
0.144660194,1.410194175,4,A,0.13736313075184786,0.228438919715045
0.101787008,2.009125097,4,C,0.0,2.1179338685053217
0.101787008,2.038111428,4,C,0.0,2.209379349105275
0.101787008,2.051218436,4,D,0.0,2.2507290682465984
0.101787008,1.9707905,4,D,0.0,1.996996670683682
0.101787008,2.074491122,4,C,0.0,2.324149259167684
0.101787008,2.028409091,4,A,0.0,2.1787706159783498
0.101787008,1.996931089,4,B,0.0,2.0794644629776036
0.101787008,1.963313056,4,A,0.0,1.9734069842125235
0.101787008,2.027102543,4,D,0.0,2.1746487452322065
0.101787008,1.558172194,4,C,0.0,0.6952769291783325
0.101787008,1.672922252,4,D,0.0,1.057288050995802
0.101787008,1.742002064,4,A,0.0,1.2752196204688204
0.101787008,1.52708272,4,B,0.0,0.5971964963174178
0.101787008,1.665583936,4,A,0.0,1.034137282676268
0.101787008,1.77817615,4,B,0.0,1.389340882643534
0.157750274,1.363659048,4,A,0.17930296630762277,0.08163085858806558
0.134223079,1.294631077,4,B,0.10392323681867777,-0.1361371639648617
0.128884441,1.531549563,4,B,0.08681855909235286,0.6112884007015755
0.152431869,1.27793715,4,A,0.16226311390649067,-0.18880282136094703
0.145121709,1.348345162,4,B,0.13884179728455986,0.033318926142290095
0.134933043,1.42505608,4,B,0.10619791912852772,0.275324951802233
0.179460498,1.205555111,4,B,0.24886122908669184,-0.41715218862510867
0.155341378,1.279744067,4,D,0.17158500720340308,-0.18310239678947515
0.174938575,1.335708436,4,B,0.23437325750700133,-0.0065471570222167
0.158949881,1.026348449,4,C,0.1831464355844763,-0.9825096784468919
0.151529729,1.082836252,4,D,0.1593727111550723,-0.8043031198669022
0.152843245,1.148931903,4,D,0.1635811380737679,-0.5957859201129297
0.185623294,1.004549591,4,B,0.2686064598877096,-1.051280267119882
0.17824892,1.069362649,4,B,0.2449794054398543,-0.846809365370963
0.241374626,1.083537082,4,A,0.44723040230023947,-0.8020921558035695
0.18674976,2.077083943,4,D,0.2722155897630939,2.332329037507159
0.16377681,1.963431671,4,B,0.19861162819593492,1.973781188373835
0.156672641,2.024808538,4,C,0.1758502944515702,2.1674116654609277
0.164085875,2.068762795,4,D,0.1996018540216018,2.3060776510173224
0.153614918,2.115555103,4,B,0.1660535323389543,2.453697061471203
0.148161138,2.01583325,4,A,0.14857994651233036,2.1390966115590397
0.177850209,2.103875859,4,A,0.24370195917716697,2.416851622818614
0.183063512,2.129791061,4,D,0.2604050710391592,2.498608368842624
0.153726498,2.067361017,4,B,0.1664110280037106,2.3016553506266852
0.195906702,2.059279063,4,A,0.3015538857608089,2.2761585684462595
0.209558489,1.94583523,4,B,0.3452933970412949,1.9182682983811787
0.188647148,1.887545886,4,B,0.2782947077444585,1.7343782753238979
0.207611668,1.901663628,4,D,0.33905589867638586,1.778916637290997
0.21727179,1.903447486,4,B,0.37000635338168353,1.7845443158037433
0.218379337,1.896020397,4,D,0.373554867909501,1.7611134882504522
0.151651652,1.691236691,4,C,0.1597633451749153,1.1150660663049328
0.166213789,1.756827707,4,B,0.20641956355713031,1.3219912539445553
0.138187641,1.802844763,4,C,0.11662545699843785,1.467164915340851
0.144001479,1.864933144,4,A,0.13525264718122626,1.6630400621546375
0.146341463,1.896805745,4,A,0.14274981634773592,1.7635910879610954
0.14920893,1.856356701,4,C,0.15193700958426393,1.6359832762518918
0.14105735,1.805765961,4,A,0.1258198334692407,1.4763806506830588
0.154940711,1.842608696,4,B,0.1703012940333823,1.5926113529644794
0.18823813,1.888487186,4,B,0.27698423846853726,1.7373478691951862
0.141840562,1.683623425,4,D,0.12832919800217785,1.0910478913829225
0.160313572,1.691229789,4,A,0.18751562021045953,1.1150442920173522
0.16739595,1.735219294,4,B,0.21020713689055914,1.2538214772388634
0.150575941,1.510628191,4,B,0.15631683129222412,0.5452860868057461
0.171676929,1.56899674,4,A,0.2239231382654725,0.7294259841672618
0.22405334,1.571392628,4,D,0.39173403509281635,0.7369844823305391
0.101787008,1.412825458,4,A,0.0,0.23674003718070424
0.101787008,1.530694828,4,A,0.0,0.6085919003110772
0.101787008,1.521328428,4,D,0.0,0.5790429743193262
0.101787008,1.452389866,4,A,0.0,0.36155701743986995
0.101787008,1.49535364,4,C,0.0,0.49709824760859206
0.101787008,1.472335543,4,A,0.0,0.4244812288261411
0.101787008,1.413659359,4,B,0.0,0.23937081089669415
0.101787008,1.527948134,4,A,0.0,0.5999266865973792
0.101787008,1.433219178,4,B,0.0,0.30107772540419453
